surprisal,sentence,sentence_type,spillover_position,token,token_number,sentence_number
2.547072172164917,"Because they are very boring, Karen thinks sermons are sleeping pills.",metaphor,spillover before,mons,8,94
1.272314190864563,"Because they are very boring, Karen thinks sermons are sleeping pills.",metaphor,spillover before, are,9,94
17.245332717895508,"Because they are very boring, Karen thinks sermons are sleeping pills.",metaphor,spillover before, sleeping,10,94
4.670206546783447,"Because they are very boring, Karen thinks sermons are sleeping pills.",metaphor,spillover before, pills,11,94
0.9352705478668213,"Because they are very boring, Karen thinks sermons are sleeping pills.",metaphor,spillover before,.,12,94
6.46415901184082,"Because they are very boring, Karen thinks sermons are like sleeping pills.",simile,spillover before, they,0,95
3.2654809951782227,"Because they are very boring, Karen thinks sermons are like sleeping pills.",simile,spillover before, are,1,95
7.105173587799072,"Because they are very boring, Karen thinks sermons are like sleeping pills.",simile,spillover before, very,2,95
12.117215156555176,"Because they are very boring, Karen thinks sermons are like sleeping pills.",simile,spillover before, boring,3,95
1.6885985136032104,"Because they are very boring, Karen thinks sermons are like sleeping pills.",simile,spillover before,",",4,95
17.55202865600586,"Because they are very boring, Karen thinks sermons are like sleeping pills.",simile,spillover before, Karen,5,95
7.242650032043457,"Because they are very boring, Karen thinks sermons are like sleeping pills.",simile,spillover before, thinks,6,95
19.31402587890625,"Because they are very boring, Karen thinks sermons are like sleeping pills.",simile,spillover before, ser,7,95
2.547072172164917,"Because they are very boring, Karen thinks sermons are like sleeping pills.",simile,spillover before,mons,8,95
1.272314190864563,"Because they are very boring, Karen thinks sermons are like sleeping pills.",simile,spillover before, are,9,95
6.241415500640869,"Because they are very boring, Karen thinks sermons are like sleeping pills.",simile,spillover before, like,10,95
11.55452823638916,"Because they are very boring, Karen thinks sermons are like sleeping pills.",simile,spillover before, sleeping,11,95
2.5740556716918945,"Because they are very boring, Karen thinks sermons are like sleeping pills.",simile,spillover before, pills,12,95
0.9205293655395508,"Because they are very boring, Karen thinks sermons are like sleeping pills.",simile,spillover before,.,13,95
13.776862144470215,Ross thinks skating is flying because your body travels very fast.,metaphor,spillover after, thinks,0,96
17.896743774414062,Ross thinks skating is flying because your body travels very fast.,metaphor,spillover after, skating,1,96
1.754887580871582,Ross thinks skating is flying because your body travels very fast.,metaphor,spillover after, is,2,96
15.887823104858398,Ross thinks skating is flying because your body travels very fast.,metaphor,spillover after, flying,3,96
7.901920318603516,Ross thinks skating is flying because your body travels very fast.,metaphor,spillover after, because,4,96
8.785650253295898,Ross thinks skating is flying because your body travels very fast.,metaphor,spillover after, your,5,96
2.2801241874694824,Ross thinks skating is flying because your body travels very fast.,metaphor,spillover after, body,6,96
13.081554412841797,Ross thinks skating is flying because your body travels very fast.,metaphor,spillover after, travels,7,96
6.7099528312683105,Ross thinks skating is flying because your body travels very fast.,metaphor,spillover after, very,8,96
1.3750734329223633,Ross thinks skating is flying because your body travels very fast.,metaphor,spillover after, fast,9,96
1.19583261013031,Ross thinks skating is flying because your body travels very fast.,metaphor,spillover after,.,10,96
13.776862144470215,Ross thinks skating is like flying because your body travels very fast.,simile,spillover after, thinks,0,97
17.896743774414062,Ross thinks skating is like flying because your body travels very fast.,simile,spillover after, skating,1,97
1.754887580871582,Ross thinks skating is like flying because your body travels very fast.,simile,spillover after, is,2,97
6.3483171463012695,Ross thinks skating is like flying because your body travels very fast.,simile,spillover after, like,3,97
8.678462028503418,Ross thinks skating is like flying because your body travels very fast.,simile,spillover after, flying,4,97
9.737890243530273,Ross thinks skating is like flying because your body travels very fast.,simile,spillover after, because,5,97
6.280604839324951,Ross thinks skating is like flying because your body travels very fast.,simile,spillover after, your,6,97
2.6447176933288574,Ross thinks skating is like flying because your body travels very fast.,simile,spillover after, body,7,97
11.337930679321289,Ross thinks skating is like flying because your body travels very fast.,simile,spillover after, travels,8,97
6.1774115562438965,Ross thinks skating is like flying because your body travels very fast.,simile,spillover after, very,9,97
1.473907232284546,Ross thinks skating is like flying because your body travels very fast.,simile,spillover after, fast,10,97
1.147932529449463,Ross thinks skating is like flying because your body travels very fast.,simile,spillover after,.,11,97
8.929030418395996,"Because your body travels very fast, Ross thinks skating is flying.",metaphor,spillover before, your,0,98
5.720720291137695,"Because your body travels very fast, Ross thinks skating is flying.",metaphor,spillover before, body,1,98
13.704309463500977,"Because your body travels very fast, Ross thinks skating is flying.",metaphor,spillover before, travels,2,98
6.330648899078369,"Because your body travels very fast, Ross thinks skating is flying.",metaphor,spillover before, very,3,98
1.566774606704712,"Because your body travels very fast, Ross thinks skating is flying.",metaphor,spillover before, fast,4,98
1.0335675477981567,"Because your body travels very fast, Ross thinks skating is flying.",metaphor,spillover before,",",5,98
20.681196212768555,"Because your body travels very fast, Ross thinks skating is flying.",metaphor,spillover before, Ross,6,98
6.724372863769531,"Because your body travels very fast, Ross thinks skating is flying.",metaphor,spillover before, thinks,7,98
19.232316970825195,"Because your body travels very fast, Ross thinks skating is flying.",metaphor,spillover before, skating,8,98
1.9038665294647217,"Because your body travels very fast, Ross thinks skating is flying.",metaphor,spillover before, is,9,98
15.78308391571045,"Because your body travels very fast, Ross thinks skating is flying.",metaphor,spillover before, flying,10,98
3.6654837131500244,"Because your body travels very fast, Ross thinks skating is flying.",metaphor,spillover before,.,11,98
8.929030418395996,"Because your body travels very fast, Ross thinks skating is like flying.",simile,spillover before, your,0,99
5.720720291137695,"Because your body travels very fast, Ross thinks skating is like flying.",simile,spillover before, body,1,99
13.704309463500977,"Because your body travels very fast, Ross thinks skating is like flying.",simile,spillover before, travels,2,99
6.330648899078369,"Because your body travels very fast, Ross thinks skating is like flying.",simile,spillover before, very,3,99
1.566774606704712,"Because your body travels very fast, Ross thinks skating is like flying.",simile,spillover before, fast,4,99
1.0335675477981567,"Because your body travels very fast, Ross thinks skating is like flying.",simile,spillover before,",",5,99
20.681196212768555,"Because your body travels very fast, Ross thinks skating is like flying.",simile,spillover before, Ross,6,99
6.724372863769531,"Because your body travels very fast, Ross thinks skating is like flying.",simile,spillover before, thinks,7,99
19.232316970825195,"Because your body travels very fast, Ross thinks skating is like flying.",simile,spillover before, skating,8,99
